,mal_id,url,title,title_japanese,title_romanji,aired,score,filler,recap,forum_url,poll_votes
273,274,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/274,Mind Trap,悪夢か幻か！？悟空と悟飯の親子対決,Akumu ka Maboroshi ka!? Gokuu to Gohan no Oyako Taiketsu ,1995-08-09T00:00:00+00:00,4.3,True,False,https://myanimelist.net/forum/?topicid=304218,26
274,275,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/275,Deadly Vision,魔人の秘密！！ブウの中に２人のブウ,Majin no Himitsu!! Buu no Naka ni Futari no Buu ,1995-08-16T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=695941,25
275,276,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/276,Evil Kid Buu!,出口はどこだ！？崩れるブウから脱出,Deguchi wa Doko Da!? Kuzureru Buu kara Dasshutsu ,1995-08-23T00:00:00+00:00,4.3,False,False,https://myanimelist.net/forum/?topicid=695953,30
276,277,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/277,End of Earth,地球消滅！！ブウ邪悪への逆変身,Chikyuu Shoumetsu!! Buu Jaaku e no Gyakuhenshin ,1995-09-06T00:00:00+00:00,4.5,False,False,https://myanimelist.net/forum/?topicid=695959,34
277,278,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/278,True Saiyans Fight Alone,ブウ来襲！！界王神界で決着だ,Buu Raishuu!! Kaioushinkai de Ketchaku da ,1995-09-13T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=695967,32
278,279,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/279,Battle for the Universe Begins,未来をつかめ！！宇宙をかけた大決戦,Mirai wo Tsukame!! Uchuu wo Kaketa Daikessen ,1995-09-20T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=695969,28
279,280,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/280,Vegeta's Respect,ベジータ脱帽！！悟空おまえがＮｏ．１だ,Vegeta Datsubou!! Gokuu Omae ga No.1 da ,1995-10-18T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695971,37
280,281,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/281,Minute of Desperation,耐え抜けベジータ！！命がけの１分間,Taenuke Vegeta!! Inochigake no Ippunkan ,1995-11-01T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695983,28
281,282,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/282,Old Buu Emerges,サタンをいじめるな！！元祖ブウ復活,Satan wo Ijimeru na!! Ganso Buu Fukkatsu ,1995-11-08T00:00:00+00:00,4.7,False,False,https://myanimelist.net/forum/?topicid=695995,25
282,283,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/283,Earth Reborn,ベジータの秘策！！神龍ポルンガと２つの願い,Vegeta no Hisaku!! Porunga to Futatsu no Negai ,1995-11-15T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=696061,27
283,284,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/284,Call to Action,最後の希望！！作るぜでっかい元気玉,Saigo no Kibou!! Tsukuru ze Dekkai Genkidama ,1995-11-22T00:00:00+00:00,4.5,False,False,https://myanimelist.net/forum/?topicid=304280,33
284,285,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/285,People of Earth Unite,超感激！！できたぜみんなの元気玉,Chou Kangeki!! Dekita ze Minna no Genkidama ,1995-11-29T00:00:00+00:00,4.4,False,False,https://myanimelist.net/forum/?topicid=696081,33
285,286,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/286,Spirit Bomb Triumphant,やっぱり最強孫悟空！！魔人ブウ消滅,Yappari Saikyou Son Gokuu!! Majin Buu Shoumetsu ,1995-12-13T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=304315,47
286,287,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/287,Celebrations with Majin Buu,戻った平和！！正義の味方魔人ブウ！？,Modotta Heiwa!! Seigi no Mikata Majin Buu!? ,1995-12-20T00:00:00+00:00,4.8,False,False,https://myanimelist.net/forum/?topicid=696097,39
287,288,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/288,He's Always Late,遅いぜ悟空！みんなでパーティ！！,Osoi ze Gokuu! Minna de Party!! ,1996-01-10T00:00:00+00:00,4.5,True,False,https://myanimelist.net/forum/?topicid=696103,37
288,289,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/289,Granddaughter Pan,悟空おじいちゃん！私がパンよ！！,Gokuu Ojii-chan! Watashi ga Pan yo!! ,1996-01-17T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=696113,38
289,290,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/290,Buu's Reincarnation,オイラはウーブ！今１０歳で元魔人！？,Oira wa Oob! Ima Jussai de Moto Majin!? ,1996-01-24T00:00:00+00:00,4.6,False,False,https://myanimelist.net/forum/?topicid=696117,34
290,291,https://myanimelist.net/anime/813/Dragon_Ball_Z/episode/291,Goku's Next Journey,もっと強く！！悟空の夢は超でっけえ,Motto Tsuyoku!! Gokuu no Yume wa Chou Dekkee ,1996-01-31T00:00:00+00:00,4.4,False,False,https://myanimelist.net/forum/?topicid=35456,236
